## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.964278e-02, e_c = 2.777157e+01, C^2 = 6.507842e+00, sigma0/2 = 1.494512e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/27.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
6.949495e+00 -1.503006e+00 6.038857e-01
6.949495e+00 -1.494990e+00 6.038133e-01
6.949495e+00 -1.486974e+00 6.037382e-01
6.949495e+00 -1.478958e+00 6.036602e-01
6.949495e+00 -1.470942e+00 6.035793e-01
6.949495e+00 -1.462926e+00 6.034954e-01
6.949495e+00 -1.454910e+00 6.034083e-01
6.949495e+00 -1.446894e+00 6.033179e-01
6.949495e+00 -1.438878e+00 6.032242e-01
6.949495e+00 -1.430862e+00 6.031269e-01
6.949495e+00 -1.422846e+00 6.030260e-01
6.949495e+00 -1.414830e+00 6.029213e-01
6.949495e+00 -1.406814e+00 6.028127e-01
6.949495e+00 -1.398798e+00 6.027001e-01
6.949495e+00 -1.390782e+00 6.025832e-01
6.949495e+00 -1.382766e+00 6.024619e-01
6.949495e+00 -1.374749e+00 6.023361e-01
6.949495e+00 -1.366733e+00 6.022056e-01
6.949495e+00 -1.358717e+00 6.020702e-01
6.949495e+00 -1.350701e+00 6.019297e-01
6.949495e+00 -1.342685e+00 6.017840e-01
6.949495e+00 -1.334669e+00 6.016328e-01
6.949495e+00 -1.326653e+00 6.014760e-01
6.949495e+00 -1.318637e+00 6.013133e-01
6.949495e+00 -1.310621e+00 6.011446e-01
6.949495e+00 -1.302605e+00 6.009695e-01
6.949495e+00 -1.294589e+00 6.007879e-01
6.949495e+00 -1.286573e+00 6.005995e-01
6.949495e+00 -1.278557e+00 6.004041e-01
6.949495e+00 -1.270541e+00 6.002014e-01
6.949495e+00 -1.262525e+00 5.999911e-01
6.949495e+00 -1.254509e+00 5.997730e-01
6.949495e+00 -1.246493e+00 5.995468e-01
6.949495e+00 -1.238477e+00 5.993121e-01
6.949495e+00 -1.230461e+00 5.990687e-01
6.949495e+00 -1.222445e+00 5.988162e-01
6.949495e+00 -1.214429e+00 5.985543e-01
6.949495e+00 -1.206413e+00 5.982827e-01
6.949495e+00 -1.198397e+00 5.980010e-01
6.949495e+00 -1.190381e+00 5.977088e-01
6.949495e+00 -1.182365e+00 5.974057e-01
6.949495e+00 -1.174349e+00 5.970914e-01
6.949495e+00 -1.166333e+00 5.967654e-01
6.949495e+00 -1.158317e+00 5.964274e-01
6.949495e+00 -1.150301e+00 5.960767e-01
6.949495e+00 -1.142285e+00 5.957131e-01
6.949495e+00 -1.134269e+00 5.953360e-01
6.949495e+00 -1.126253e+00 5.949449e-01
6.949495e+00 -1.118236e+00 5.945394e-01
6.949495e+00 -1.110220e+00 5.941188e-01
6.949495e+00 -1.102204e+00 5.936828e-01
6.949495e+00 -1.094188e+00 5.932305e-01
6.949495e+00 -1.086172e+00 5.927616e-01
6.949495e+00 -1.078156e+00 5.922754e-01
6.949495e+00 -1.070140e+00 5.917713e-01
6.949495e+00 -1.062124e+00 5.912486e-01
6.949495e+00 -1.054108e+00 5.907066e-01
6.949495e+00 -1.046092e+00 5.901448e-01
6.949495e+00 -1.038076e+00 5.895622e-01
6.949495e+00 -1.030060e+00 5.889583e-01
6.949495e+00 -1.022044e+00 5.883322e-01
6.949495e+00 -1.014028e+00 5.876831e-01
6.949495e+00 -1.006012e+00 5.870103e-01
6.949495e+00 -9.979960e-01 5.863128e-01
6.949495e+00 -9.899800e-01 5.855899e-01
6.949495e+00 -9.819639e-01 5.848405e-01
6.949495e+00 -9.739479e-01 5.840638e-01
6.949495e+00 -9.659319e-01 5.832589e-01
6.949495e+00 -9.579158e-01 5.824246e-01
6.949495e+00 -9.498998e-01 5.815600e-01
6.949495e+00 -9.418838e-01 5.806640e-01
6.949495e+00 -9.338677e-01 5.797355e-01
6.949495e+00 -9.258517e-01 5.787734e-01
6.949495e+00 -9.178357e-01 5.777765e-01
6.949495e+00 -9.098196e-01 5.767436e-01
6.949495e+00 -9.018036e-01 5.756735e-01
6.949495e+00 -8.937876e-01 5.745648e-01
6.949495e+00 -8.857715e-01 5.734163e-01
6.949495e+00 -8.777555e-01 5.722266e-01
6.949495e+00 -8.697395e-01 5.709942e-01
6.949495e+00 -8.617234e-01 5.697178e-01
6.949495e+00 -8.537074e-01 5.683958e-01
6.949495e+00 -8.456914e-01 5.670268e-01
6.949495e+00 -8.376754e-01 5.656090e-01
6.949495e+00 -8.296593e-01 5.641409e-01
6.949495e+00 -8.216433e-01 5.626209e-01
6.949495e+00 -8.136273e-01 5.610471e-01
6.949495e+00 -8.056112e-01 5.594179e-01
6.949495e+00 -7.975952e-01 5.577313e-01
6.949495e+00 -7.895792e-01 5.559856e-01
6.949495e+00 -7.815631e-01 5.541788e-01
6.949495e+00 -7.735471e-01 5.523088e-01
6.949495e+00 -7.655311e-01 5.503738e-01
6.949495e+00 -7.575150e-01 5.483716e-01
6.949495e+00 -7.494990e-01 5.463000e-01
6.949495e+00 -7.414830e-01 5.441569e-01
6.949495e+00 -7.334669e-01 5.419401e-01
6.949495e+00 -7.254509e-01 5.396471e-01
6.949495e+00 -7.174349e-01 5.372758e-01
6.949495e+00 -7.094188e-01 5.348236e-01
6.949495e+00 -7.014028e-01 5.322880e-01
6.949495e+00 -6.933868e-01 5.296667e-01
6.949495e+00 -6.853707e-01 5.269569e-01
6.949495e+00 -6.773547e-01 5.241561e-01
6.949495e+00 -6.693387e-01 5.212615e-01
6.949495e+00 -6.613226e-01 5.182705e-01
6.949495e+00 -6.533066e-01 5.151801e-01
6.949495e+00 -6.452906e-01 5.119876e-01
6.949495e+00 -6.372745e-01 5.086900e-01
6.949495e+00 -6.292585e-01 5.052844e-01
6.949495e+00 -6.212425e-01 5.017678e-01
6.949495e+00 -6.132265e-01 4.981370e-01
6.949495e+00 -6.052104e-01 4.943890e-01
6.949495e+00 -5.971944e-01 4.905206e-01
6.949495e+00 -5.891784e-01 4.865286e-01
6.949495e+00 -5.811623e-01 4.824098e-01
6.949495e+00 -5.731463e-01 4.781607e-01
6.949495e+00 -5.651303e-01 4.737782e-01
6.949495e+00 -5.571142e-01 4.692588e-01
6.949495e+00 -5.490982e-01 4.645992e-01
6.949495e+00 -5.410822e-01 4.597958e-01
6.949495e+00 -5.330661e-01 4.548451e-01
6.949495e+00 -5.250501e-01 4.497438e-01
6.949495e+00 -5.170341e-01 4.444882e-01
6.949495e+00 -5.090180e-01 4.390748e-01
6.949495e+00 -5.010020e-01 4.335000e-01
6.949495e+00 -4.929860e-01 4.277602e-01
6.949495e+00 -4.849699e-01 4.218519e-01
6.949495e+00 -4.769539e-01 4.157714e-01
6.949495e+00 -4.689379e-01 4.095152e-01
6.949495e+00 -4.609218e-01 4.030795e-01
6.949495e+00 -4.529058e-01 3.964609e-01
6.949495e+00 -4.448898e-01 3.896558e-01
6.949495e+00 -4.368737e-01 3.826605e-01
6.949495e+00 -4.288577e-01 3.754715e-01
6.949495e+00 -4.208417e-01 3.680853e-01
6.949495e+00 -4.128257e-01 3.604983e-01
6.949495e+00 -4.048096e-01 3.527072e-01
6.949495e+00 -3.967936e-01 3.447084e-01
6.949495e+00 -3.887776e-01 3.364987e-01
6.949495e+00 -3.807615e-01 3.280746e-01
6.949495e+00 -3.727455e-01 3.194328e-01
6.949495e+00 -3.647295e-01 3.105702e-01
6.949495e+00 -3.567134e-01 3.014836e-01
6.949495e+00 -3.486974e-01 2.921699e-01
6.949495e+00 -3.406814e-01 2.826261e-01
6.949495e+00 -3.326653e-01 2.728492e-01
6.949495e+00 -3.246493e-01 2.628364e-01
6.949495e+00 -3.166333e-01 2.525849e-01
6.949495e+00 -3.086172e-01 2.420920e-01
6.949495e+00 -3.006012e-01 2.313551e-01
6.949495e+00 -2.925852e-01 2.203718e-01
6.949495e+00 -2.845691e-01 2.091396e-01
6.949495e+00 -2.765531e-01 1.976564e-01
6.949495e+00 -2.685371e-01 1.859198e-01
6.949495e+00 -2.605210e-01 1.739279e-01
6.949495e+00 -2.525050e-01 1.616788e-01
6.949495e+00 -2.444890e-01 1.491706e-01
6.949495e+00 -2.364729e-01 1.364017e-01
6.949495e+00 -2.284569e-01 1.233704e-01
6.949495e+00 -2.204409e-01 1.100753e-01
6.949495e+00 -2.124248e-01 9.651520e-02
6.949495e+00 -2.044088e-01 8.268884e-02
6.949495e+00 -1.963928e-01 6.859518e-02
6.949495e+00 -1.883768e-01 5.423334e-02
6.949495e+00 -1.803607e-01 3.960253e-02
6.949495e+00 -1.723447e-01 2.470212e-02
6.949495e+00 -1.643287e-01 9.531617e-03
6.949495e+00 -1.563126e-01 -5.909334e-03
6.949495e+00 -1.482966e-01 -2.162095e-02
6.949495e+00 -1.402806e-01 -3.760332e-02
6.949495e+00 -1.322645e-01 -5.385637e-02
6.949495e+00 -1.242485e-01 -7.037990e-02
6.949495e+00 -1.162325e-01 -8.717357e-02
6.949495e+00 -1.082164e-01 -1.042369e-01
6.949495e+00 -1.002004e-01 -1.215693e-01
6.949495e+00 -9.218437e-02 -1.391700e-01
6.949495e+00 -8.416834e-02 -1.570381e-01
6.949495e+00 -7.615230e-02 -1.751725e-01
6.949495e+00 -6.813627e-02 -1.935722e-01
6.949495e+00 -6.012024e-02 -2.122358e-01
6.949495e+00 -5.210421e-02 -2.311618e-01
6.949495e+00 -4.408818e-02 -2.503488e-01
6.949495e+00 -3.607214e-02 -2.697950e-01
6.949495e+00 -2.805611e-02 -2.894986e-01
6.949495e+00 -2.004008e-02 -3.094577e-01
6.949495e+00 -1.202405e-02 -3.296702e-01
6.949495e+00 -4.008016e-03 -3.501339e-01
6.949495e+00 4.008016e-03 -3.708464e-01
6.949495e+00 1.202405e-02 -3.918055e-01
6.949495e+00 2.004008e-02 -4.130084e-01
6.949495e+00 2.805611e-02 -4.344526e-01
6.949495e+00 3.607214e-02 -4.561352e-01
6.949495e+00 4.408818e-02 -4.780535e-01
6.949495e+00 5.210421e-02 -5.002043e-01
6.949495e+00 6.012024e-02 -5.225847e-01
6.949495e+00 6.813627e-02 -5.451915e-01
6.949495e+00 7.615230e-02 -5.680213e-01
6.949495e+00 8.416834e-02 -5.910708e-01
6.949495e+00 9.218437e-02 -6.143365e-01
6.949495e+00 1.002004e-01 -6.378149e-01
6.949495e+00 1.082164e-01 -6.615024e-01
6.949495e+00 1.162325e-01 -6.853952e-01
6.949495e+00 1.242485e-01 -7.094897e-01
6.949495e+00 1.322645e-01 -7.337819e-01
6.949495e+00 1.402806e-01 -7.582680e-01
6.949495e+00 1.482966e-01 -7.829440e-01
6.949495e+00 1.563126e-01 -8.078059e-01
6.949495e+00 1.643287e-01 -8.328496e-01
6.949495e+00 1.723447e-01 -8.580712e-01
6.949495e+00 1.803607e-01 -8.834663e-01
6.949495e+00 1.883768e-01 -9.090309e-01
6.949495e+00 1.963928e-01 -9.347608e-01
6.949495e+00 2.044088e-01 -9.606518e-01
6.949495e+00 2.124248e-01 -9.866996e-01
6.949495e+00 2.204409e-01 -1.012900e+00
6.949495e+00 2.284569e-01 -1.039249e+00
6.949495e+00 2.364729e-01 -1.065742e+00
6.949495e+00 2.444890e-01 -1.092375e+00
6.949495e+00 2.525050e-01 -1.119144e+00
6.949495e+00 2.605210e-01 -1.146044e+00
6.949495e+00 2.685371e-01 -1.173071e+00
6.949495e+00 2.765531e-01 -1.200222e+00
6.949495e+00 2.845691e-01 -1.227492e+00
6.949495e+00 2.925852e-01 -1.254877e+00
6.949495e+00 3.006012e-01 -1.282374e+00
6.949495e+00 3.086172e-01 -1.309977e+00
6.949495e+00 3.166333e-01 -1.337683e+00
6.949495e+00 3.246493e-01 -1.365489e+00
6.949495e+00 3.326653e-01 -1.393391e+00
6.949495e+00 3.406814e-01 -1.421384e+00
6.949495e+00 3.486974e-01 -1.449466e+00
6.949495e+00 3.567134e-01 -1.477632e+00
6.949495e+00 3.647295e-01 -1.505880e+00
6.949495e+00 3.727455e-01 -1.534205e+00
6.949495e+00 3.807615e-01 -1.562605e+00
6.949495e+00 3.887776e-01 -1.591076e+00
6.949495e+00 3.967936e-01 -1.619615e+00
6.949495e+00 4.048096e-01 -1.648219e+00
6.949495e+00 4.128257e-01 -1.676885e+00
6.949495e+00 4.208417e-01 -1.705611e+00
6.949495e+00 4.288577e-01 -1.734392e+00
6.949495e+00 4.368737e-01 -1.763228e+00
6.949495e+00 4.448898e-01 -1.792115e+00
6.949495e+00 4.529058e-01 -1.821050e+00
6.949495e+00 4.609218e-01 -1.850032e+00
6.949495e+00 4.689379e-01 -1.879058e+00
6.949495e+00 4.769539e-01 -1.908126e+00
6.949495e+00 4.849699e-01 -1.937233e+00
6.949495e+00 4.929860e-01 -1.966379e+00
6.949495e+00 5.010020e-01 -1.995560e+00
6.949495e+00 5.090180e-01 -2.024775e+00
6.949495e+00 5.170341e-01 -2.054023e+00
6.949495e+00 5.250501e-01 -2.083302e+00
6.949495e+00 5.330661e-01 -2.112610e+00
6.949495e+00 5.410822e-01 -2.141946e+00
6.949495e+00 5.490982e-01 -2.171309e+00
6.949495e+00 5.571142e-01 -2.200696e+00
6.949495e+00 5.651303e-01 -2.230108e+00
6.949495e+00 5.731463e-01 -2.259543e+00
6.949495e+00 5.811623e-01 -2.289000e+00
6.949495e+00 5.891784e-01 -2.318478e+00
6.949495e+00 5.971944e-01 -2.347977e+00
6.949495e+00 6.052104e-01 -2.377495e+00
6.949495e+00 6.132265e-01 -2.407031e+00
6.949495e+00 6.212425e-01 -2.436586e+00
6.949495e+00 6.292585e-01 -2.466158e+00
6.949495e+00 6.372745e-01 -2.495747e+00
6.949495e+00 6.452906e-01 -2.525352e+00
6.949495e+00 6.533066e-01 -2.554973e+00
6.949495e+00 6.613226e-01 -2.584611e+00
6.949495e+00 6.693387e-01 -2.614263e+00
6.949495e+00 6.773547e-01 -2.643930e+00
6.949495e+00 6.853707e-01 -2.673613e+00
6.949495e+00 6.933868e-01 -2.703309e+00
6.949495e+00 7.014028e-01 -2.733021e+00
6.949495e+00 7.094188e-01 -2.762746e+00
6.949495e+00 7.174349e-01 -2.792486e+00
6.949495e+00 7.254509e-01 -2.822240e+00
6.949495e+00 7.334669e-01 -2.852009e+00
6.949495e+00 7.414830e-01 -2.881791e+00
6.949495e+00 7.494990e-01 -2.911588e+00
6.949495e+00 7.575150e-01 -2.941398e+00
6.949495e+00 7.655311e-01 -2.971223e+00
6.949495e+00 7.735471e-01 -3.001063e+00
6.949495e+00 7.815631e-01 -3.030917e+00
6.949495e+00 7.895792e-01 -3.060785e+00
6.949495e+00 7.975952e-01 -3.090668e+00
6.949495e+00 8.056112e-01 -3.120566e+00
6.949495e+00 8.136273e-01 -3.150479e+00
6.949495e+00 8.216433e-01 -3.180407e+00
6.949495e+00 8.296593e-01 -3.210350e+00
6.949495e+00 8.376754e-01 -3.240309e+00
6.949495e+00 8.456914e-01 -3.270283e+00
6.949495e+00 8.537074e-01 -3.300273e+00
6.949495e+00 8.617234e-01 -3.330279e+00
6.949495e+00 8.697395e-01 -3.360300e+00
6.949495e+00 8.777555e-01 -3.390338e+00
6.949495e+00 8.857715e-01 -3.420393e+00
6.949495e+00 8.937876e-01 -3.450463e+00
6.949495e+00 9.018036e-01 -3.480551e+00
6.949495e+00 9.098196e-01 -3.510655e+00
6.949495e+00 9.178357e-01 -3.540776e+00
6.949495e+00 9.258517e-01 -3.570914e+00
6.949495e+00 9.338677e-01 -3.601070e+00
6.949495e+00 9.418838e-01 -3.631242e+00
6.949495e+00 9.498998e-01 -3.661432e+00
6.949495e+00 9.579158e-01 -3.691640e+00
6.949495e+00 9.659319e-01 -3.721865e+00
6.949495e+00 9.739479e-01 -3.752108e+00
6.949495e+00 9.819639e-01 -3.782368e+00
6.949495e+00 9.899800e-01 -3.812646e+00
6.949495e+00 9.979960e-01 -3.842942e+00
6.949495e+00 1.006012e+00 -3.873256e+00
6.949495e+00 1.014028e+00 -3.903588e+00
6.949495e+00 1.022044e+00 -3.933938e+00
6.949495e+00 1.030060e+00 -3.964306e+00
6.949495e+00 1.038076e+00 -3.994691e+00
6.949495e+00 1.046092e+00 -4.025095e+00
6.949495e+00 1.054108e+00 -4.055516e+00
6.949495e+00 1.062124e+00 -4.085956e+00
6.949495e+00 1.070140e+00 -4.116413e+00
6.949495e+00 1.078156e+00 -4.146888e+00
6.949495e+00 1.086172e+00 -4.177381e+00
6.949495e+00 1.094188e+00 -4.207891e+00
6.949495e+00 1.102204e+00 -4.238420e+00
6.949495e+00 1.110220e+00 -4.268965e+00
6.949495e+00 1.118236e+00 -4.299528e+00
6.949495e+00 1.126253e+00 -4.330109e+00
6.949495e+00 1.134269e+00 -4.360707e+00
6.949495e+00 1.142285e+00 -4.391321e+00
6.949495e+00 1.150301e+00 -4.421953e+00
6.949495e+00 1.158317e+00 -4.452602e+00
6.949495e+00 1.166333e+00 -4.483267e+00
6.949495e+00 1.174349e+00 -4.513949e+00
6.949495e+00 1.182365e+00 -4.544648e+00
6.949495e+00 1.190381e+00 -4.575362e+00
6.949495e+00 1.198397e+00 -4.606093e+00
6.949495e+00 1.206413e+00 -4.636840e+00
6.949495e+00 1.214429e+00 -4.667603e+00
6.949495e+00 1.222445e+00 -4.698381e+00
6.949495e+00 1.230461e+00 -4.729174e+00
6.949495e+00 1.238477e+00 -4.759983e+00
6.949495e+00 1.246493e+00 -4.790807e+00
6.949495e+00 1.254509e+00 -4.821645e+00
6.949495e+00 1.262525e+00 -4.852499e+00
6.949495e+00 1.270541e+00 -4.883366e+00
6.949495e+00 1.278557e+00 -4.914248e+00
6.949495e+00 1.286573e+00 -4.945144e+00
6.949495e+00 1.294589e+00 -4.976054e+00
6.949495e+00 1.302605e+00 -5.006977e+00
6.949495e+00 1.310621e+00 -5.037913e+00
6.949495e+00 1.318637e+00 -5.068863e+00
6.949495e+00 1.326653e+00 -5.099826e+00
6.949495e+00 1.334669e+00 -5.130801e+00
6.949495e+00 1.342685e+00 -5.161789e+00
6.949495e+00 1.350701e+00 -5.192789e+00
6.949495e+00 1.358717e+00 -5.223801e+00
6.949495e+00 1.366733e+00 -5.254825e+00
6.949495e+00 1.374749e+00 -5.285861e+00
6.949495e+00 1.382766e+00 -5.316907e+00
6.949495e+00 1.390782e+00 -5.347965e+00
6.949495e+00 1.398798e+00 -5.379034e+00
6.949495e+00 1.406814e+00 -5.410114e+00
6.949495e+00 1.414830e+00 -5.441204e+00
6.949495e+00 1.422846e+00 -5.472304e+00
6.949495e+00 1.430862e+00 -5.503414e+00
6.949495e+00 1.438878e+00 -5.534534e+00
6.949495e+00 1.446894e+00 -5.565663e+00
6.949495e+00 1.454910e+00 -5.596802e+00
6.949495e+00 1.462926e+00 -5.627950e+00
6.949495e+00 1.470942e+00 -5.659107e+00
6.949495e+00 1.478958e+00 -5.690272e+00
6.949495e+00 1.486974e+00 -5.721446e+00
6.949495e+00 1.494990e+00 -5.752628e+00
6.949495e+00 1.503006e+00 -5.783819e+00
6.949495e+00 1.511022e+00 -5.815017e+00
6.949495e+00 1.519038e+00 -5.846222e+00
6.949495e+00 1.527054e+00 -5.877435e+00
6.949495e+00 1.535070e+00 -5.908656e+00
6.949495e+00 1.543086e+00 -5.939883e+00
6.949495e+00 1.551102e+00 -5.971117e+00
6.949495e+00 1.559118e+00 -6.002358e+00
6.949495e+00 1.567134e+00 -6.033605e+00
6.949495e+00 1.575150e+00 -6.064859e+00
6.949495e+00 1.583166e+00 -6.096118e+00
6.949495e+00 1.591182e+00 -6.127384e+00
6.949495e+00 1.599198e+00 -6.158655e+00
6.949495e+00 1.607214e+00 -6.189931e+00
6.949495e+00 1.615230e+00 -6.221213e+00
6.949495e+00 1.623246e+00 -6.252500e+00
6.949495e+00 1.631263e+00 -6.283792e+00
6.949495e+00 1.639279e+00 -6.315089e+00
6.949495e+00 1.647295e+00 -6.346391e+00
6.949495e+00 1.655311e+00 -6.377697e+00
6.949495e+00 1.663327e+00 -6.409007e+00
6.949495e+00 1.671343e+00 -6.440322e+00
6.949495e+00 1.679359e+00 -6.471640e+00
6.949495e+00 1.687375e+00 -6.502963e+00
6.949495e+00 1.695391e+00 -6.534289e+00
6.949495e+00 1.703407e+00 -6.565619e+00
6.949495e+00 1.711423e+00 -6.596952e+00
6.949495e+00 1.719439e+00 -6.628289e+00
6.949495e+00 1.727455e+00 -6.659628e+00
6.949495e+00 1.735471e+00 -6.690971e+00
6.949495e+00 1.743487e+00 -6.722316e+00
6.949495e+00 1.751503e+00 -6.753665e+00
6.949495e+00 1.759519e+00 -6.785016e+00
6.949495e+00 1.767535e+00 -6.816369e+00
6.949495e+00 1.775551e+00 -6.847725e+00
6.949495e+00 1.783567e+00 -6.879083e+00
6.949495e+00 1.791583e+00 -6.910443e+00
6.949495e+00 1.799599e+00 -6.941806e+00
6.949495e+00 1.807615e+00 -6.973170e+00
6.949495e+00 1.815631e+00 -7.004536e+00
6.949495e+00 1.823647e+00 -7.035904e+00
6.949495e+00 1.831663e+00 -7.067274e+00
6.949495e+00 1.839679e+00 -7.098646e+00
6.949495e+00 1.847695e+00 -7.130020e+00
6.949495e+00 1.855711e+00 -7.161395e+00
6.949495e+00 1.863727e+00 -7.192773e+00
6.949495e+00 1.871743e+00 -7.224154e+00
6.949495e+00 1.879760e+00 -7.255539e+00
6.949495e+00 1.887776e+00 -7.286929e+00
6.949495e+00 1.895792e+00 -7.318327e+00
6.949495e+00 1.903808e+00 -7.349734e+00
6.949495e+00 1.911824e+00 -7.381157e+00
6.949495e+00 1.919840e+00 -7.412600e+00
6.949495e+00 1.927856e+00 -7.444074e+00
6.949495e+00 1.935872e+00 -7.475593e+00
6.949495e+00 1.943888e+00 -7.507176e+00
6.949495e+00 1.951904e+00 -7.538849e+00
6.949495e+00 1.959920e+00 -7.570653e+00
6.949495e+00 1.967936e+00 -7.602641e+00
6.949495e+00 1.975952e+00 -7.634889e+00
6.949495e+00 1.983968e+00 -7.667502e+00
6.949495e+00 1.991984e+00 -7.700625e+00
6.949495e+00 2.000000e+00 -7.734460e+00
7.030303e+00 -2.000000e+00 5.996665e-01
7.030303e+00 -1.991984e+00 5.996615e-01
7.030303e+00 -1.983968e+00 5.996561e-01
7.030303e+00 -1.975952e+00 5.996502e-01
7.030303e+00 -1.967936e+00 5.996440e-01
7.030303e+00 -1.959920e+00 5.996372e-01
7.030303e+00 -1.951904e+00 5.996300e-01
7.030303e+00 -1.943888e+00 5.996224e-01
7.030303e+00 -1.935872e+00 5.996144e-01
7.030303e+00 -1.927856e+00 5.996059e-01
7.030303e+00 -1.919840e+00 5.995969e-01
7.030303e+00 -1.911824e+00 5.995875e-01
7.030303e+00 -1.903808e+00 5.995776e-01
7.030303e+00 -1.895792e+00 5.995672e-01
7.030303e+00 -1.887776e+00 5.995563e-01
7.030303e+00 -1.879760e+00 5.995450e-01
7.030303e+00 -1.871743e+00 5.995331e-01
7.030303e+00 -1.863727e+00 5.995207e-01
7.030303e+00 -1.855711e+00 5.995077e-01
7.030303e+00 -1.847695e+00 5.994942e-01
7.030303e+00 -1.839679e+00 5.994801e-01
7.030303e+00 -1.831663e+00 5.994654e-01
7.030303e+00 -1.823647e+00 5.994501e-01
7.030303e+00 -1.815631e+00 5.994342e-01
7.030303e+00 -1.807615e+00 5.994176e-01
7.030303e+00 -1.799599e+00 5.994003e-01
7.030303e+00 -1.791583e+00 5.993824e-01
7.030303e+00 -1.783567e+00 5.993637e-01
7.030303e+00 -1.775551e+00 5.993443e-01
7.030303e+00 -1.767535e+00 5.993241e-01
7.030303e+00 -1.759519e+00 5.993031e-01
7.030303e+00 -1.751503e+00 5.992812e-01
7.030303e+00 -1.743487e+00 5.992586e-01
7.030303e+00 -1.735471e+00 5.992350e-01
7.030303e+00 -1.727455e+00 5.992105e-01
7.030303e+00 -1.719439e+00 5.991851e-01
7.030303e+00 -1.711423e+00 5.991587e-01
7.030303e+00 -1.703407e+00 5.991312e-01
7.030303e+00 -1.695391e+00 5.991028e-01
7.030303e+00 -1.687375e+00 5.990732e-01
7.030303e+00 -1.679359e+00 5.990425e-01
7.030303e+00 -1.671343e+00 5.990106e-01
7.030303e+00 -1.663327e+00 5.989775e-01
7.030303e+00 -1.655311e+00 5.989431e-01
7.030303e+00 -1.647295e+00 5.989075e-01
7.030303e+00 -1.639279e+00 5.988704e-01
7.030303e+00 -1.631263e+00 5.988320e-01
7.030303e+00 -1.623246e+00 5.987921e-01
7.030303e+00 -1.615230e+00 5.987507e-01
7.030303e+00 -1.607214e+00 5.987077e-01
7.030303e+00 -1.599198e+00 5.986632e-01
7.030303e+00 -1.591182e+00 5.986169e-01
7.030303e+00 -1.583166e+00 5.985689e-01
7.030303e+00 -1.575150e+00 5.985190e-01
7.030303e+00 -1.567134e+00 5.984673e-01
7.030303e+00 -1.559118e+00 5.984136e-01
7.030303e+00 -1.551102e+00 5.983579e-01
7.030303e+00 -1.543086e+00 5.983002e-01
7.030303e+00 -1.535070e+00 5.982402e-01
7.030303e+00 -1.527054e+00 5.981780e-01
7.030303e+00 -1.519038e+00 5.981134e-01
7.030303e+00 -1.511022e+00 5.980464e-01
7.030303e+00 -1.503006e+00 5.979769e-01
7.030303e+00 -1.494990e+00 5.979048e-01
7.030303e+00 -1.486974e+00 5.978300e-01
7.030303e+00 -1.478958e+00 5.977524e-01
7.030303e+00 -1.470942e+00 5.976718e-01
7.030303e+00 -1.462926e+00 5.975883e-01
7.030303e+00 -1.454910e+00 5.975016e-01
7.030303e+00 -1.446894e+00 5.974116e-01
7.030303e+00 -1.438878e+00 5.973183e-01
7.030303e+00 -1.430862e+00 5.972214e-01
7.030303e+00 -1.422846e+00 5.971210e-01
7.030303e+00 -1.414830e+00 5.970168e-01
7.030303e+00 -1.406814e+00 5.969086e-01
7.030303e+00 -1.398798e+00 5.967965e-01
7.030303e+00 -1.390782e+00 5.966801e-01
7.030303e+00 -1.382766e+00 5.965593e-01
7.030303e+00 -1.374749e+00 5.964341e-01
7.030303e+00 -1.366733e+00 5.963041e-01
7.030303e+00 -1.358717e+00 5.961693e-01
7.030303e+00 -1.350701e+00 5.960295e-01
7.030303e+00 -1.342685e+00 5.958844e-01
7.030303e+00 -1.334669e+00 5.957339e-01
7.030303e+00 -1.326653e+00 5.955777e-01
7.030303e+00 -1.318637e+00 5.954158e-01
7.030303e+00 -1.310621e+00 5.952478e-01
7.030303e+00 -1.302605e+00 5.950735e-01
7.030303e+00 -1.294589e+00 5.948927e-01
7.030303e+00 -1.286573e+00 5.947051e-01
7.030303e+00 -1.278557e+00 5.945105e-01
7.030303e+00 -1.270541e+00 5.943087e-01
7.030303e+00 -1.262525e+00 5.940994e-01
7.030303e+00 -1.254509e+00 5.938822e-01
7.030303e+00 -1.246493e+00 5.936570e-01
7.030303e+00 -1.238477e+00 5.934234e-01
7.030303e+00 -1.230461e+00 5.931810e-01
7.030303e+00 -1.222445e+00 5.929297e-01
7.030303e+00 -1.214429e+00 5.926690e-01
7.030303e+00 -1.206413e+00 5.923985e-01
7.030303e+00 -1.198397e+00 5.921181e-01
7.030303e+00 -1.190381e+00 5.918272e-01
7.030303e+00 -1.182365e+00 5.915255e-01
7.030303e+00 -1.174349e+00 5.912126e-01
7.030303e+00 -1.166333e+00 5.908880e-01
7.030303e+00 -1.158317e+00 5.905514e-01
7.030303e+00 -1.150301e+00 5.902024e-01
7.030303e+00 -1.142285e+00 5.898404e-01
7.030303e+00 -1.134269e+00 5.894650e-01
7.030303e+00 -1.126253e+00 5.890757e-01
7.030303e+00 -1.118236e+00 5.886719e-01
